UsageID,Date,Year,Quarter,Month,MonthName,EmployeeID,EmployeeName,DepartmentID,DepartmentName,Position,HireDate,HourlyRate,ToolID,ToolName,Vendor,MonthlyLicenseCost,TasksBeforeAI,TasksAfterAI,HoursBeforeAI,HoursAfterAI,ProcessesAutomated,MonthlyToolCost,TasksIncrease,HoursSaved,ProductivityLiftPct,EstimatedValue,EstimatedROI
372,2025-03-01,2025,1,3,March,5,Eve Adams,2,Marketing,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,69,117,136.72,66.15,2,150,48,70.57,0.6956521739130435,4234.2,27.228
373,2025-11-02,2025,4,11,November,2,Bob Smith,1,Sales,Marketing Specialist,2019-06-01,45,2,Microsoft Copilot,Microsoft,150,88,129,177.46,116.87,2,150,41,60.59,0.4659090909090909,2726.55,17.177
374,2025-05-30,2025,2,5,May,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,4,Claude,Anthropic,130,87,110,182.44,141.82,1,130,23,40.62,0.264367816091954,1624.8,11.49846153846154
375,2025-06-19,2025,2,6,June,4,Diana Prince,5,Finance,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,55,147,115.23,116.45,8,130,92,-1.219999999999999,1.672727272727273,-67.09999999999994,-1.516153846153846
376,2025-08-15,2025,3,8,August,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,1,ChatGPT,OpenAI,100,76,136,121.63,135.49,2,100,60,-13.86000000000001,0.7894736842105263,-623.7000000000006,-7.237000000000006
377,2025-11-21,2025,4,11,November,2,Bob Smith,1,Sales,Marketing Specialist,2019-06-01,45,4,Claude,Anthropic,130,99,140,101.48,132.88,2,130,41,-31.39999999999999,0.4141414141414141,-1413.0,-11.86923076923077
378,2025-11-24,2025,4,11,November,2,Bob Smith,4,HR,Marketing Specialist,2019-06-01,45,1,ChatGPT,OpenAI,100,75,106,128.42,141.24,8,100,31,-12.82000000000002,0.4133333333333333,-576.900000000001,-6.76900000000001
379,2025-08-17,2025,3,8,August,5,Eve Adams,2,Marketing,Financial Analyst,2022-07-10,60,3,Gemini,Google,120,77,139,179.98,81.72,10,120,62,98.25999999999999,0.8051948051948052,5895.599999999999,48.13
380,2025-04-29,2025,2,4,April,3,Charlie Brown,5,Finance,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,85,136,170.79,120.34,1,150,51,50.44999999999999,0.6,2018.0,12.45333333333333
381,2025-01-25,2025,1,1,January,3,Charlie Brown,5,Finance,IT Support,2021-01-20,40,4,Claude,Anthropic,130,88,114,145.43,147.98,10,130,26,-2.549999999999983,0.2954545454545455,-101.9999999999993,-1.784615384615379
382,2025-12-12,2025,4,12,December,5,Eve Adams,4,HR,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,98,124,122.69,142.78,3,150,26,-20.09,0.2653061224489796,-1205.4,-9.036000000000001
383,2025-10-05,2025,4,10,October,2,Bob Smith,1,Sales,Marketing Specialist,2019-06-01,45,3,Gemini,Google,120,66,136,171.62,100.39,6,120,70,71.23,1.060606060606061,3205.35,25.71125
384,2025-05-20,2025,2,5,May,4,Diana Prince,4,HR,HR Manager,2018-11-05,55,1,ChatGPT,OpenAI,100,56,132,169.96,145.94,2,100,76,24.02000000000001,1.357142857142857,1321.100000000001,12.21100000000001
385,2025-01-12,2025,1,1,January,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,2,Microsoft Copilot,Microsoft,150,52,141,156.3,72.28,2,150,89,84.02000000000001,1.711538461538461,3780.900000000001,24.206
386,2025-06-15,2025,2,6,June,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,84,125,149.46,109.04,6,150,41,40.42,0.4880952380952381,1616.8,9.778666666666668
387,2025-04-04,2025,2,4,April,3,Charlie Brown,5,Finance,IT Support,2021-01-20,40,1,ChatGPT,OpenAI,100,68,122,199.54,68.02,5,100,54,131.52,0.7941176470588235,5260.799999999999,51.60799999999999
388,2025-03-18,2025,1,3,March,4,Diana Prince,2,Marketing,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,89,147,166.35,66.29,6,130,58,100.06,0.651685393258427,5503.299999999999,41.33307692307692
389,2025-08-30,2025,3,8,August,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,4,Claude,Anthropic,130,81,108,195.59,54.0,2,130,27,141.59,0.3333333333333333,6371.55,48.01192307692308
390,2025-12-30,2025,4,12,December,1,Alice Johnson,1,Sales,Sales Manager,2020-03-15,50,1,ChatGPT,OpenAI,100,94,113,184.19,130.41,6,100,19,53.78,0.2021276595744681,2689.0,25.89
391,2025-05-02,2025,2,5,May,3,Charlie Brown,3,IT,IT Support,2021-01-20,40,1,ChatGPT,OpenAI,100,81,136,119.64,130.66,6,100,55,-11.02,0.6790123456790124,-440.7999999999998,-5.407999999999999
392,2025-05-12,2025,2,5,May,1,Alice Johnson,3,IT,Sales Manager,2020-03-15,50,3,Gemini,Google,120,73,124,108.74,90.88,4,120,51,17.86,0.6986301369863014,893.0,6.441666666666666
393,2025-02-15,2025,1,2,February,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,4,Claude,Anthropic,130,72,138,114.07,149.22,2,130,66,-35.15000000000001,0.9166666666666666,-1757.5,-14.51923076923077
394,2025-05-19,2025,2,5,May,4,Diana Prince,2,Marketing,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,67,143,169.12,137.52,4,130,76,31.59999999999999,1.134328358208955,1738.0,12.36923076923077
395,2025-03-25,2025,1,3,March,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,4,Claude,Anthropic,130,99,105,129.2,66.63,10,130,6,62.56999999999999,0.06060606060606061,2502.8,18.25230769230769
396,2025-09-02,2025,3,9,September,5,Eve Adams,5,Finance,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,87,112,123.0,124.59,4,150,25,-1.590000000000003,0.2873563218390804,-95.4000000000002,-1.636000000000001
397,2025-09-23,2025,3,9,September,1,Alice Johnson,1,Sales,Sales Manager,2020-03-15,50,1,ChatGPT,OpenAI,100,77,148,170.98,56.12,10,100,71,114.86,0.922077922077922,5742.999999999999,56.42999999999999
398,2025-12-28,2025,4,12,December,5,Eve Adams,1,Sales,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,87,100,189.21,118.24,5,150,13,70.97000000000001,0.1494252873563219,4258.200000000001,27.38800000000001
399,2025-04-28,2025,2,4,April,5,Eve Adams,1,Sales,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,64,129,174.65,104.91,8,100,65,69.74000000000001,1.015625,4184.400000000001,40.84400000000001
400,2025-04-16,2025,2,4,April,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,1,ChatGPT,OpenAI,100,68,117,122.51,85.67,5,100,49,36.84,0.7205882352941176,1473.6,13.736
401,2025-11-23,2025,4,11,November,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,3,Gemini,Google,120,90,130,198.42,139.85,7,120,40,58.56999999999999,0.4444444444444444,3221.349999999999,25.84458333333333
402,2025-01-05,2025,1,1,January,5,Eve Adams,3,IT,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,52,134,148.66,103.65,1,100,82,45.00999999999999,1.576923076923077,2700.599999999999,26.00599999999999
403,2025-12-10,2025,4,12,December,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,1,ChatGPT,OpenAI,100,88,105,116.13,65.71,10,100,17,50.42,0.1931818181818182,2773.1,26.731
404,2025-04-08,2025,2,4,April,2,Bob Smith,5,Finance,Marketing Specialist,2019-06-01,45,4,Claude,Anthropic,130,85,135,132.75,133.67,4,130,50,-0.9199999999999875,0.5882352941176471,-41.39999999999944,-1.318461538461534
405,2025-05-29,2025,2,5,May,3,Charlie Brown,3,IT,IT Support,2021-01-20,40,4,Claude,Anthropic,130,69,115,162.68,131.99,9,130,46,30.69,0.6666666666666666,1227.6,8.443076923076923
406,2025-02-28,2025,1,2,February,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,3,Gemini,Google,120,75,116,178.18,147.69,1,120,41,30.49000000000001,0.5466666666666666,1524.5,11.70416666666667
407,2025-08-25,2025,3,8,August,4,Diana Prince,4,HR,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,56,104,190.92,119.89,7,130,48,71.02999999999999,0.8571428571428571,3906.649999999999,29.05115384615384
408,2025-09-15,2025,3,9,September,5,Eve Adams,5,Finance,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,100,120,190.92,87.4,7,150,20,103.52,0.2,6211.199999999999,40.40799999999999
409,2025-01-05,2025,1,1,January,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,95,142,182.24,69.41,4,150,47,112.83,0.4947368421052631,4513.200000000001,29.088
410,2025-07-25,2025,3,7,July,4,Diana Prince,4,HR,HR Manager,2018-11-05,55,2,Microsoft Copilot,Microsoft,150,100,111,154.47,56.73,4,150,11,97.74000000000001,0.11,5375.700000000001,34.83800000000001
411,2025-03-14,2025,1,3,March,3,Charlie Brown,3,IT,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,61,111,173.94,101.81,6,150,50,72.13,0.819672131147541,2885.2,18.23466666666667
412,2025-11-25,2025,4,11,November,3,Charlie Brown,2,Marketing,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,75,117,156.84,134.66,4,150,42,22.18000000000001,0.56,887.2000000000003,4.914666666666668
413,2025-07-06,2025,3,7,July,5,Eve Adams,2,Marketing,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,82,111,110.08,77.44,4,130,29,32.64,0.3536585365853658,1958.4,14.06461538461538
414,2025-12-08,2025,4,12,December,3,Charlie Brown,2,Marketing,IT Support,2021-01-20,40,4,Claude,Anthropic,130,79,113,172.98,100.31,3,130,34,72.66999999999999,0.4303797468354431,2906.799999999999,21.36
415,2025-02-16,2025,1,2,February,3,Charlie Brown,5,Finance,IT Support,2021-01-20,40,4,Claude,Anthropic,130,74,124,103.42,88.65,6,130,50,14.77,0.6756756756756757,590.7999999999998,3.544615384615383
416,2025-10-03,2025,4,10,October,5,Eve Adams,5,Finance,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,80,102,148.51,106.02,1,150,22,42.48999999999999,0.275,2549.4,15.996
417,2025-11-08,2025,4,11,November,3,Charlie Brown,3,IT,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,94,137,168.19,81.7,6,150,43,86.49,0.4574468085106383,3459.6,22.064
418,2025-01-12,2025,1,1,January,5,Eve Adams,5,Finance,Financial Analyst,2022-07-10,60,3,Gemini,Google,120,85,100,100.3,88.39,8,120,15,11.91,0.1764705882352941,714.5999999999998,4.954999999999998
419,2025-10-25,2025,4,10,October,1,Alice Johnson,2,Marketing,Sales Manager,2020-03-15,50,4,Claude,Anthropic,130,93,127,163.31,142.8,1,130,34,20.50999999999999,0.3655913978494624,1025.5,6.888461538461535
420,2025-05-29,2025,2,5,May,5,Eve Adams,3,IT,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,93,127,165.44,87.63,5,130,34,77.81,0.3655913978494624,4668.6,34.91230769230769
421,2025-08-16,2025,3,8,August,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,1,ChatGPT,OpenAI,100,71,105,193.72,125.15,10,100,34,68.57,0.4788732394366197,2742.8,26.428
422,2025-09-02,2025,3,9,September,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,70,120,199.09,84.21,7,150,50,114.88,0.7142857142857143,4595.200000000001,29.63466666666667
423,2025-12-01,2025,4,12,December,5,Eve Adams,3,IT,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,64,122,163.78,99.31,4,130,58,64.47,0.90625,3868.2,28.75538461538461
424,2025-10-25,2025,4,10,October,1,Alice Johnson,3,IT,Sales Manager,2020-03-15,50,4,Claude,Anthropic,130,55,149,126.11,111.62,2,130,94,14.48999999999999,1.709090909090909,724.4999999999998,4.573076923076921
425,2025-06-07,2025,2,6,June,4,Diana Prince,4,HR,HR Manager,2018-11-05,55,2,Microsoft Copilot,Microsoft,150,97,131,120.07,111.07,4,150,34,9.0,0.3505154639175257,495.0,2.3
426,2025-03-04,2025,1,3,March,5,Eve Adams,4,HR,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,78,122,189.19,54.32,9,150,44,134.87,0.5641025641025641,8092.200000000001,52.94800000000001
427,2025-10-17,2025,4,10,October,3,Charlie Brown,3,IT,IT Support,2021-01-20,40,1,ChatGPT,OpenAI,100,77,131,142.24,118.29,8,100,54,23.95,0.7012987012987013,958.0000000000001,8.580000000000002
428,2025-03-08,2025,1,3,March,4,Diana Prince,2,Marketing,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,81,149,163.83,95.55,10,130,68,68.28000000000002,0.8395061728395061,3755.400000000001,27.88769230769232
429,2025-07-03,2025,3,7,July,1,Alice Johnson,1,Sales,Sales Manager,2020-03-15,50,4,Claude,Anthropic,130,77,104,159.71,58.93,5,130,27,100.78,0.3506493506493507,5039.0,37.76153846153846
430,2025-01-07,2025,1,1,January,1,Alice Johnson,1,Sales,Sales Manager,2020-03-15,50,4,Claude,Anthropic,130,93,115,114.31,66.41,1,130,22,47.90000000000001,0.2365591397849462,2395.0,17.42307692307693
431,2025-02-22,2025,1,2,February,5,Eve Adams,2,Marketing,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,84,111,106.7,138.71,9,130,27,-32.01000000000001,0.3214285714285715,-1920.6,-15.77384615384616
432,2025-04-27,2025,2,4,April,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,3,Gemini,Google,120,74,123,159.54,147.01,1,120,49,12.53,0.6621621621621622,501.2,3.176666666666667
433,2025-07-10,2025,3,7,July,5,Eve Adams,1,Sales,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,81,140,105.59,66.46,6,150,59,39.13000000000001,0.7283950617283951,2347.800000000001,14.652
434,2025-08-05,2025,3,8,August,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,1,ChatGPT,OpenAI,100,58,137,197.14,144.86,9,100,79,52.27999999999997,1.362068965517241,2091.199999999999,19.91199999999999
435,2025-06-12,2025,2,6,June,3,Charlie Brown,2,Marketing,IT Support,2021-01-20,40,4,Claude,Anthropic,130,69,139,113.92,113.24,9,130,70,0.6800000000000068,1.014492753623188,27.20000000000027,-0.7907692307692287
436,2025-12-10,2025,4,12,December,4,Diana Prince,1,Sales,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,87,137,149.48,96.86,2,130,50,52.61999999999999,0.5747126436781609,2894.099999999999,21.26230769230769
437,2025-04-15,2025,2,4,April,3,Charlie Brown,3,IT,IT Support,2021-01-20,40,4,Claude,Anthropic,130,98,126,110.71,76.42,8,130,28,34.28999999999999,0.2857142857142857,1371.6,9.550769230769228
438,2025-12-12,2025,4,12,December,4,Diana Prince,2,Marketing,HR Manager,2018-11-05,55,1,ChatGPT,OpenAI,100,82,144,146.8,78.79,10,100,62,68.01,0.7560975609756098,3740.55,36.4055
439,2025-04-23,2025,2,4,April,5,Eve Adams,5,Finance,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,80,150,121.28,66.99,2,100,70,54.29000000000001,0.875,3257.400000000001,31.57400000000001
440,2025-03-11,2025,1,3,March,1,Alice Johnson,2,Marketing,Sales Manager,2020-03-15,50,4,Claude,Anthropic,130,60,146,139.1,93.31,1,130,86,45.78999999999999,1.433333333333333,2289.5,16.61153846153846
441,2025-01-13,2025,1,1,January,5,Eve Adams,3,IT,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,94,111,194.32,65.97,3,100,17,128.35,0.1808510638297872,7701.0,76.01
442,2025-12-25,2025,4,12,December,4,Diana Prince,1,Sales,HR Manager,2018-11-05,55,3,Gemini,Google,120,71,144,178.96,85.62,10,120,73,93.34,1.028169014084507,5133.7,41.78083333333333
443,2025-08-22,2025,3,8,August,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,2,Microsoft Copilot,Microsoft,150,87,129,119.16,145.25,2,150,42,-26.09,0.4827586206896552,-1174.05,-8.827000000000002
444,2025-12-21,2025,4,12,December,3,Charlie Brown,2,Marketing,IT Support,2021-01-20,40,1,ChatGPT,OpenAI,100,99,140,173.66,123.7,10,100,41,49.95999999999999,0.4141414141414141,1998.4,18.98399999999999
445,2025-04-21,2025,2,4,April,4,Diana Prince,4,HR,HR Manager,2018-11-05,55,2,Microsoft Copilot,Microsoft,150,65,105,138.93,148.88,4,150,40,-9.949999999999989,0.6153846153846154,-547.2499999999993,-4.648333333333329
446,2025-09-30,2025,3,9,September,1,Alice Johnson,1,Sales,Sales Manager,2020-03-15,50,3,Gemini,Google,120,51,114,113.69,145.59,1,120,63,-31.90000000000001,1.235294117647059,-1595.0,-14.29166666666667
447,2025-05-17,2025,2,5,May,1,Alice Johnson,3,IT,Sales Manager,2020-03-15,50,4,Claude,Anthropic,130,55,125,146.19,143.65,6,130,70,2.539999999999992,1.272727272727273,126.9999999999996,-0.02307692307692614
448,2025-06-08,2025,2,6,June,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,1,ChatGPT,OpenAI,100,56,105,169.0,145.7,2,100,49,23.30000000000001,0.875,1165.0,10.65
449,2025-10-18,2025,4,10,October,4,Diana Prince,4,HR,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,54,102,168.53,135.37,5,130,48,33.16,0.8888888888888888,1823.8,13.02923076923077
450,2025-06-07,2025,2,6,June,1,Alice Johnson,1,Sales,Sales Manager,2020-03-15,50,2,Microsoft Copilot,Microsoft,150,54,116,187.72,127.3,8,150,62,60.42,1.148148148148148,3021.0,19.14
451,2025-07-05,2025,3,7,July,2,Bob Smith,5,Finance,Marketing Specialist,2019-06-01,45,1,ChatGPT,OpenAI,100,89,121,193.05,133.52,10,100,32,59.53,0.3595505617977528,2678.85,25.7885
452,2025-11-28,2025,4,11,November,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,4,Claude,Anthropic,130,75,129,167.14,112.14,9,130,54,54.99999999999999,0.72,2749.999999999999,20.15384615384615
453,2025-03-03,2025,1,3,March,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,4,Claude,Anthropic,130,90,136,110.95,145.42,9,130,46,-34.46999999999998,0.5111111111111111,-1378.799999999999,-11.60615384615384
454,2025-10-26,2025,4,10,October,4,Diana Prince,2,Marketing,HR Manager,2018-11-05,55,3,Gemini,Google,120,63,123,133.62,60.42,6,120,60,73.2,0.9523809523809523,4026.0,32.55
455,2025-05-17,2025,2,5,May,1,Alice Johnson,5,Finance,Sales Manager,2020-03-15,50,2,Microsoft Copilot,Microsoft,150,79,112,143.17,90.49,3,150,33,52.67999999999999,0.4177215189873418,2634.0,16.56
456,2025-02-12,2025,1,2,February,1,Alice Johnson,2,Marketing,Sales Manager,2020-03-15,50,3,Gemini,Google,120,88,100,170.27,87.18,2,120,12,83.09,0.1363636363636364,4154.5,33.62083333333333
457,2025-02-03,2025,1,2,February,5,Eve Adams,3,IT,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,93,147,173.69,90.46,7,100,54,83.23,0.5806451612903226,4993.8,48.938
458,2025-01-28,2025,1,1,January,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,1,ChatGPT,OpenAI,100,86,148,187.62,136.53,3,100,62,51.09,0.7209302325581395,2809.95,27.0995
459,2025-11-03,2025,4,11,November,4,Diana Prince,5,Finance,HR Manager,2018-11-05,55,1,ChatGPT,OpenAI,100,94,128,139.39,51.14,7,100,34,88.24999999999999,0.3617021276595745,4853.749999999999,47.53749999999999
460,2025-09-04,2025,3,9,September,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,3,Gemini,Google,120,76,106,196.62,52.55,9,120,30,144.07,0.3947368421052632,7203.5,59.02916666666667
461,2025-09-09,2025,3,9,September,4,Diana Prince,1,Sales,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,60,120,110.31,58.51,3,130,60,51.8,1.0,2849.0,20.91538461538462
462,2025-07-02,2025,3,7,July,2,Bob Smith,4,HR,Marketing Specialist,2019-06-01,45,4,Claude,Anthropic,130,66,141,111.5,68.03,1,130,75,43.47,1.136363636363636,1956.15,14.04730769230769
463,2025-04-30,2025,2,4,April,4,Diana Prince,1,Sales,HR Manager,2018-11-05,55,3,Gemini,Google,120,61,119,194.25,84.98,2,120,58,109.27,0.9508196721311475,6009.849999999999,49.08208333333333
464,2025-03-30,2025,1,3,March,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,80,146,153.72,133.76,8,150,66,19.96000000000001,0.825,798.4000000000003,4.322666666666668
465,2025-08-17,2025,3,8,August,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,2,Microsoft Copilot,Microsoft,150,58,138,158.47,75.1,2,150,80,83.37,1.379310344827586,4585.35,29.569
466,2025-02-27,2025,1,2,February,1,Alice Johnson,5,Finance,Sales Manager,2020-03-15,50,1,ChatGPT,OpenAI,100,67,105,126.39,102.63,9,100,38,23.76000000000001,0.5671641791044776,1188.0,10.88
467,2025-05-27,2025,2,5,May,2,Bob Smith,5,Finance,Marketing Specialist,2019-06-01,45,4,Claude,Anthropic,130,80,148,199.69,105.97,2,130,68,93.72,0.85,4217.4,31.44153846153846
468,2025-10-28,2025,4,10,October,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,4,Claude,Anthropic,130,51,116,151.43,113.77,10,130,65,37.66000000000001,1.274509803921569,1506.400000000001,10.58769230769231
469,2025-04-29,2025,2,4,April,2,Bob Smith,2,Marketing,Marketing Specialist,2019-06-01,45,2,Microsoft Copilot,Microsoft,150,84,120,135.63,98.31,6,150,36,37.31999999999999,0.4285714285714285,1679.4,10.196
470,2025-04-19,2025,2,4,April,5,Eve Adams,5,Finance,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,74,117,156.15,107.18,6,130,43,48.97,0.581081081081081,2938.2,21.60153846153846
471,2025-03-31,2025,1,3,March,5,Eve Adams,4,HR,Financial Analyst,2022-07-10,60,3,Gemini,Google,120,96,131,138.85,51.55,10,120,35,87.3,0.3645833333333333,5238.0,42.65
472,2025-02-03,2025,1,2,February,4,Diana Prince,3,IT,HR Manager,2018-11-05,55,3,Gemini,Google,120,91,116,176.64,127.49,10,120,25,49.14999999999999,0.2747252747252747,2703.25,21.52708333333333
473,2025-06-02,2025,2,6,June,3,Charlie Brown,2,Marketing,IT Support,2021-01-20,40,3,Gemini,Google,120,68,132,129.15,67.97,2,120,64,61.18000000000001,0.9411764705882353,2447.2,19.39333333333333
474,2025-06-29,2025,2,6,June,5,Eve Adams,2,Marketing,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,81,105,159.17,134.87,8,130,24,24.29999999999998,0.2962962962962963,1457.999999999999,10.21538461538461
475,2025-01-23,2025,1,1,January,5,Eve Adams,4,HR,Financial Analyst,2022-07-10,60,4,Claude,Anthropic,130,97,104,166.43,101.35,4,130,7,65.08000000000001,0.07216494845360824,3904.800000000001,29.03692307692308
476,2025-07-21,2025,3,7,July,3,Charlie Brown,5,Finance,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,78,113,119.44,106.11,2,150,35,13.33,0.4487179487179487,533.1999999999999,2.554666666666666
477,2025-05-11,2025,2,5,May,1,Alice Johnson,3,IT,Sales Manager,2020-03-15,50,1,ChatGPT,OpenAI,100,79,150,158.91,50.05,4,100,71,108.86,0.8987341772151899,5443.0,53.43
478,2025-01-19,2025,1,1,January,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,4,Claude,Anthropic,130,55,125,137.55,64.18,5,130,70,73.37,1.272727272727273,2934.8,21.57538461538462
479,2025-05-27,2025,2,5,May,5,Eve Adams,1,Sales,Financial Analyst,2022-07-10,60,1,ChatGPT,OpenAI,100,74,126,166.53,109.65,6,100,52,56.88,0.7027027027027027,3412.8,33.128
480,2025-10-02,2025,4,10,October,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,1,ChatGPT,OpenAI,100,71,148,148.38,58.92,6,100,77,89.46,1.084507042253521,4025.7,39.257
481,2025-08-04,2025,3,8,August,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,2,Microsoft Copilot,Microsoft,150,91,117,136.45,136.3,10,150,26,0.1499999999999773,0.2857142857142857,7.499999999998863,-0.9500000000000076
482,2025-11-25,2025,4,11,November,2,Bob Smith,5,Finance,Marketing Specialist,2019-06-01,45,4,Claude,Anthropic,130,63,114,180.35,74.83,3,130,51,105.52,0.8095238095238095,4748.4,35.52615384615385
483,2025-08-12,2025,3,8,August,3,Charlie Brown,2,Marketing,IT Support,2021-01-20,40,3,Gemini,Google,120,56,113,128.57,80.32,8,120,57,48.25,1.017857142857143,1930.0,15.08333333333333
484,2025-12-09,2025,4,12,December,3,Charlie Brown,5,Finance,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,80,142,189.74,132.64,8,150,62,57.10000000000002,0.775,2284.000000000001,14.22666666666667
485,2025-09-28,2025,3,9,September,4,Diana Prince,1,Sales,HR Manager,2018-11-05,55,1,ChatGPT,OpenAI,100,69,147,134.9,112.14,7,100,78,22.76000000000001,1.130434782608696,1251.8,11.518
486,2025-11-11,2025,4,11,November,4,Diana Prince,4,HR,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,85,142,199.46,102.0,9,130,57,97.46000000000001,0.6705882352941176,5360.3,40.23307692307692
487,2025-07-17,2025,3,7,July,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,80,146,121.46,71.99,3,150,66,49.47,0.825,1978.8,12.192
488,2025-07-31,2025,3,7,July,1,Alice Johnson,3,IT,Sales Manager,2020-03-15,50,1,ChatGPT,OpenAI,100,53,121,162.05,141.05,1,100,68,21.0,1.283018867924528,1050.0,9.5
489,2025-10-26,2025,4,10,October,3,Charlie Brown,4,HR,IT Support,2021-01-20,40,1,ChatGPT,OpenAI,100,70,118,106.29,68.81,8,100,48,37.48,0.6857142857142857,1499.2,13.992
490,2025-10-28,2025,4,10,October,5,Eve Adams,4,HR,Financial Analyst,2022-07-10,60,2,Microsoft Copilot,Microsoft,150,92,127,160.44,122.75,5,150,35,37.69,0.3804347826086957,2261.4,14.076
491,2025-09-11,2025,3,9,September,3,Charlie Brown,1,Sales,IT Support,2021-01-20,40,2,Microsoft Copilot,Microsoft,150,75,106,120.15,85.28,8,150,31,34.87,0.4133333333333333,1394.8,8.298666666666668
492,2025-08-22,2025,3,8,August,3,Charlie Brown,2,Marketing,IT Support,2021-01-20,40,4,Claude,Anthropic,130,85,134,190.29,143.08,7,130,49,47.20999999999998,0.5764705882352941,1888.399999999999,13.52615384615384
493,2025-05-04,2025,2,5,May,4,Diana Prince,2,Marketing,HR Manager,2018-11-05,55,4,Claude,Anthropic,130,83,146,162.25,139.76,1,130,63,22.49000000000001,0.7590361445783133,1236.950000000001,8.515000000000004
494,2025-12-31,2025,4,12,December,1,Alice Johnson,4,HR,Sales Manager,2020-03-15,50,1,ChatGPT,OpenAI,100,66,133,174.84,66.02,3,100,67,108.82,1.015151515151515,5441.0,53.41
495,2025-04-06,2025,2,4,April,2,Bob Smith,3,IT,Marketing Specialist,2019-06-01,45,2,Microsoft Copilot,Microsoft,150,80,150,108.6,127.54,9,150,70,-18.94000000000001,0.875,-852.3000000000005,-6.682000000000003
